CoreName,MidpointDepth,TopDepth,Thickness,SamplingID,UBlabID,SamplingNotesAboutSedimentology,AquaticMossMacrofossilAbundance,MassDrySediment,MassTotalLipidExtract,peakAreaC20eicosenoicAcidMethylEster,peakAreaC20FattyAcidMethylEster,peakAreaC21FattyAcidMethylEster,peakAreaC22FattyAcidMethylEster,peakAreaC23FattyAcidMethylEster,peakAreaC24FattyAcidMethylEster,peakAreaC25FattyAcidMethylEster,peakAreaC26FattyAcidMethylEster,peakAreaC27FattyAcidMethylEster,peakAreaC28FattyAcidMethylEster,peakAreaC29FattyAcidMethylEster,peakAreaC30FattyAcidMethylEster,peakAreaC31FattyAcidMethylEster,peakAreaC32FattyAcidMethylEster,FAC20,FAC22,FAC24,FAC26,FAC28,FAC30,FAC32,ACL20to30,CPI20to30,IRMSSequenceNumber2018,SampleNumberIRMSSequence,nameIRMSsequence,d2HC20,stdevC20,analyticalUncC20,nC20,SEMC20,d2HC22,stdevC22,analyticalUncC22,nC22,SEMC22,d2HC24,stdevC24,analyticalUncC24,nC24,SEMC24,d2HC26,stdevC26,analyticalUncC26,nC26,SEMC26,d2HC28,stdevC28,analyticalUncC28,nC28,SEMC28,d2HC30,stdevC30,analyticalUncC30,nC30,SEMC30,epsilonC28-C22,uncEpsilonC28-C22,HPLCSampleID,MassC46StandardAdded,peakArea1302GDGT0,peakArea1300GDGT1,peakArea1300'OHGDGT0,peakArea1298GDGT2,peakArea1298'OHGDGT1,peakArea1298''2OHGDGT0,peakArea1296GDGT3,peakArea1296'OHGDGT2,peakArea1292GDGT4,peakArea1292'GDGT4',peakArea1050brGDGTIIIa5Me,peakArea1050'brGDGTIIIa6Me,peakArea1048brGDGTIIIb5Me,peakArea1048'brGDGTIIIb6Me,peakArea1048''HbrGDGTIIIb,peakArea1046brGDGTIIIc5Me,peakArea1046'brGDGTIIIc6Me,peakArea1036brGDGTIIa5Me,peakArea1036'brGDGTIIa6Me,peakArea1034brGDGTIIb5Me,peakArea1034'brGDGTIIb6Me,peakArea1034''HbrGDGTIIb,peakArea1032brGDGTIIc5Me,peakArea1032'brGDGTIIc6Me,peakArea1022brGDGTIa,peakArea1020brGDGTIb,peakArea1020'HbrGDGTIb,peakArea1018brGDGTIc,peakArea744InternalStandard,totaliGDGT,FAGDGT0,FAGDGT1,FAGDGT2,FAGDGT3,FAGDGT4,FAGDGT4',crenarchaeolConcentration,totalbrGDGTconcentration,totalOHGDGTconcentration,totalHGDGTconcentration,totalbrGDGTpeakArea,FAbrGDGTIIIa,FAbrGDGTIIIa',FAbrGDGTIIIb,FAbrGDGTIIIb',FAbrGDGTIIIc,FAbrGDGTIIIc',FAbrGDGTIIa,FAbrGDGTIIa',FAbrGDGTIIb,FAbrGDGTIIb',FAbrGDGTIIc,FAbrGDGTIIc',FAbrGDGTIa,FAbrGDGTIb,FAbrGDGTIc,ZhaoIWT,ageMedian
07CF8L4,55.25,55,0.5,EKT139,MCC187,fewer but still lots of aquatic moss macrofossils Some pull when sampling,4,1.087,10.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,13,MCC187 FAME,-248,6.7,3.6,3,4.4,-249.8,1.7,3.6,3,2.3,-243,0.6,8.1,3,4.7,-228.7,0.6,8.4,3,4.9,-239.9,0.4,3.8,3,2.2,-266.9,2,4.3,3,2.8,13.1,3.2,H1801000234,100,892972,27806,17057,18710,3303,NaN,2945,8217,151811,1715,21092800,1186580,153327,NaN,241552,5890,NaN,18415800,2589230,2038680,NaN,107697,22435,NaN,4975550,159433,546487,9004,702837,1095959,0.815,0.025,0.016,0.017,0.003,0,1.99,662.9,374.02,11723.57,50648729,0.416,0.023,0.003,0,0,0,0.364,0.051,0.04,0,0,0,0.098,0.003,0,4.353176,9996.977
07CF8L4,55.75,55.5,0.5,EKT138,MCC169,fewer but still lots of aquatic moss macrofossils Some pull when sampling,4,0.815,7.29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,H1801000224,100,692312,17796,9617,11381,1933,NaN,1744,4195,77965,1987,16754100,799606,112662,NaN,158690,NaN,NaN,14793500,2122933,1524190,NaN,96609,16858,NaN,4320980,135566,325469,6566,814816,803185,0.862,0.022,0.012,0.014,0.002,0,1.17,611.24,237.12,8746.38,40586961,0.413,0.02,0.003,0,0,0,0.364,0.052,0.038,0,0,0,0.106,0.003,0,4.842858,10029.95
07CF8L4,56.25,56,0.5,EKT137,MCC202,fewer but still lots of aquatic moss macrofossils Some pull when sampling,4,0.974,8.99,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,16,MCC202 FAME,-266,1,4,3,2.4,-253.5,0.3,3.7,3,2.1,-253.4,0.9,3.6,3,2.1,-239.7,0.5,3.6,3,2.1,-244.3,0.7,3.6,3,2.1,-274.3,3.8,4.5,3,3.4,12.3,3,H1801000178,100,1001360,25859,14527,16461,1660,NaN,6221,NaN,114928,2927,26123300,1015320,155417,23262,318286,5744,NaN,19546000,2787650,2272310,NaN,114609,22504,NaN,5890580,210873,547095,9984,912113,1167756,0.858,0.022,0.012,0.014,0.001,0,1.29,653.33,182.13,11027.02,58062944,0.45,0.017,0.003,0,0,0,0.337,0.048,0.039,0,0,0,0.101,0.004,0,4.515713,10062.38
07CF8L4,56.75,56.5,0.5,EKT136,MCC171,fewer but still lots of aquatic moss macrofossils Some pull when sampling,4,0.595,5.98,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,H1801000087,100,695358,15247,8551,2536,1765,NaN,1868,4102,74211,1658,18299000,716135,108728,28768,178952,3586,NaN,13967900,1869070,1475120,NaN,180566,14295,NaN,3962920,132966,418176,5195,820863,790878,0.879,0.019,0.011,0.003,0.002,0,1.52,830.33,295.01,15911.36,40583683,0.451,0.018,0.003,0.001,0,0,0.344,0.046,0.036,0,0,0,0.098,0.003,0,4.252964,10092.57
07CF8L4,57.25,57,0.5,EKT135,MCC162,fewer but still lots of aquatic moss macrofossils Some pull when sampling,4,0.969,9.96,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,H1712000032,100,992664,20651,11180,14148,2196,NaN,2130,5591,112397,1935,23144200,845593,148599,23021,204190,6708,NaN,16845600,1745280,1843960,NaN,47905,17323,NaN,4596710,152299,672751,8394,571204,1143924,0.868,0.018,0.01,0.012,0.002,0,2.03,892.15,342.7,16710.01,49377686,0.469,0.017,0.003,0,0,0,0.341,0.035,0.037,0,0,0,0.093,0.003,0,3.902134,10119.01
07CF8L4,57.75,57.5,0.5,EKT134,MCC199,fewer but still lots of aquatic moss macrofossils Some pull when sampling,4,0.901,9.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,12,MCC199 FAME,-258.7,2.2,4.4,3,2.8,-263.3,1.7,3.5,3,2.3,-259,1.8,3.9,3,2.5,-239.5,2.7,3.9,3,2.7,-243.4,1.2,3.5,3,2.2,-266.7,5.1,4.2,3,3.8,27,3.1,H1801000250,100,1207870,27521,15927,18798,3562,NaN,2796,7517,122278,NaN,23637600,857697,184032,NaN,252022,4999,NaN,17885000,1613860,2123290,NaN,90283,19282,NaN,4815150,165602,699115,7752,716086,1379263,0.876,0.02,0.012,0.014,0.003,0,1.89,795.02,418.4,16134.94,51314264,0.461,0.017,0.004,0,0,0,0.349,0.031,0.041,0,0,0,0.094,0.003,0,3.927881,10148.55
07CF8L4,58.25,58,0.5,EKT133,MCC191,fewer but still lots of aquatic moss macrofossils Some pull when sampling,4,0.925,8.69,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,9,MCC191 FAME,-234.4,0.8,5,3,2.9,-240.7,1.6,4.2,3,2.6,-228.8,0.5,3.6,3,2.1,-209.4,1.2,3.6,3,2.2,-227.5,0.5,3.7,3,2.2,-209.9,5.1,5.5,3,4.3,17.5,3.4,H1801000220,100,1169640,19576,13619,16051,3204,NaN,2838,5901,137615,2702,23683900,1049596,187664,NaN,245044,NaN,NaN,16730100,1928470,2193490,NaN,110956,23810,NaN,4811020,176721,701173,8979,839401,1348423,0.867,0.015,0.01,0.012,0.002,0,1.77,654.11,292.64,13614.07,50793750,0.466,0.021,0.004,0,0,0,0.329,0.038,0.043,0,0,0,0.095,0.003,0,4.06133,10175.08
07CF8L4,58.75,58.5,0.5,EKT132,EKT132,fewer but still lots of aquatic moss macrofossils Some pull when sampling,4,0.839,6.4,1.112,6.321,5.917,14.29,11.406,35.106,11.685,33.684,7.48,19.943,2.461,6.427,0.354,4.254,0.05,0.12,0.31,0.29,0.17,0.05,0,25.1,2.3,6,1,EKT132 FAME,-268.4,0.3,4.1,3,2.4,-257.5,0.1,3.6,3,2.1,-256.6,0.3,3.6,3,2.1,-236.3,0.3,3.6,3,2.1,-232.6,1.5,3.6,3,2.2,-249.7,3.1,4.8,3,3.3,33.6,3.1,H1801000170,100,381486,6546,4355,4992,NaN,NaN,1930,NaN,34874,576,7833290,247208,55088,9822,89948,NaN,NaN,5756840,505082,653405,NaN,35095,4924,NaN,1689520,55477,348135,4294,722928,430404,0.886,0.015,0.01,0.012,0,0,0.58,277.33,71.83,7804.1,16814950,0.466,0.015,0.003,0.001,0,0,0.342,0.03,0.039,0,0,0,0.1,0.003,0,4.30994,10205.52
07CF8L4,59.25,59,0.5,EKT131,EKT131,fewer but still lots of aquatic moss macrofossils Some pull when sampling,4,1.013,8.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,H1801000107,100,606653,11192,7603,6970,NaN,3810,1037,3601,62205,1107,13903500,411739,101450,16160,143031,NaN,NaN,9786890,1134880,1110560,NaN,36045,15208,NaN,2706280,98646,416787,4190,NaN,689164,0.88,0.016,0.011,0.01,0,0.006,NaN,NaN,NaN,NaN,29289503,0.475,0.014,0.003,0.001,0,0,0.334,0.039,0.038,0,0.001,0,0.092,0.003,0,NaN,10235.6
07CF8L4,59.75,59.5,0.5,EKT130,EKT130,fewer but still lots of aquatic moss macrofossils Some pull when sampling,4,0.857,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,H1712000030,100,307839,5383,3762,3682,NaN,NaN,1611,NaN,29628,551,6163020,159198,36781,3274,59916,2600,NaN,3947330,463533,380465,NaN,17254,4261,NaN,1186200,42845,251620,2426,NaN,348694,0.883,0.015,0.011,0.011,0,0,NaN,NaN,NaN,NaN,12391932,0.497,0.013,0.003,0,0,0,0.319,0.037,0.031,0,0,0,0.096,0.003,0,NaN,10267.81
07CF8L4,60.25,60,0.5,EKT129,EKT129,fewer but still lots of aquatic moss macrofossils Some pull when sampling,4,0.813,7.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10296.58
07CF8L4,60.75,60.5,0.5,EKT128,MCC178,fewer but still lots of aquatic moss macrofossils Some pull when sampling,4,0.921,8.39,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,MCC176 FAME,-246.8,6.7,3.9,3,4.5,-250.5,1.9,3.6,3,2.3,-250.8,2.1,6.4,3,3.9,-231.3,1.9,6.7,3,4,-233.8,0.4,3.7,3,2.1,-261.4,6.3,4.4,3,4.4,22.2,3.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10328.85
07CF8L4,61.25,61,0.5,EKT127,MCC176,layers slightly curved because of drag from dense aquatic moss macrofossils,5,0.776,7.59,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,15,MCC177 FAME,-242.3,2.5,4.7,3,3.1,-253.8,0.3,2.9,2,2,-248.7,5.8,4.2,3,4.1,-238.2,NaN,2.2,1,NaN,-234.6,0.8,3.5,3,2.1,-248.2,5.9,5.1,3,4.5,25.8,2.9,H1801000167,100,1047850,20665,12671,12912,2013,NaN,6426,NaN,110718,5754,17634900,620463,60667,NaN,210728,2360,NaN,9541270,1311410,597498,NaN,NaN,11257,NaN,3564390,128352,654907,6051,754697,1204325,0.87,0.017,0.011,0.011,0.002,0,1.89,571.57,250.7,14778.6,33478618,0.527,0.019,0.002,0,0,0,0.285,0.039,0.018,0,0,0,0.106,0.004,0,4.766082,10354.51
07CF8L4,61.75,61.5,0.5,EKT126,EKT126,layers slightly curved because of drag from dense aquatic moss macrofossils,5,1.006,-4.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,H1801000100,100,592340,21627,15016,12715,2264,NaN,2697,7411,119186,1878,9729590,290275,28615,NaN,124182,3463,NaN,5351740,658916,189257,NaN,30960,10037,NaN,2213750,85147,343535,6088,NaN,750443,0.789,0.029,0.02,0.017,0.003,0,NaN,NaN,NaN,NaN,18566877,0.524,0.016,0.002,0,0,0,0.288,0.035,0.01,0,0.001,0,0.119,0.005,0,NaN,10385.21
07CF8L4,62.25,62,0.5,EKT125,MCC190,layers slightly curved because of drag from dense aquatic moss macrofossils,5,0.939,8.33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,8,MCC190 FAME,-264.8,2.1,4.1,3,2.7,-267.3,0.7,3.6,3,2.1,-267.6,0.3,3.7,3,2.2,-243.3,0.7,3.9,3,2.3,-249.2,0.1,3.5,3,2,-267,0.7,4.1,3,2.4,24.8,2.9,H1712000025,100,1121580,49048,31655,32615,NaN,5895,6575,17226,307559,3950,19091800,600698,43593,NaN,202307,4895,NaN,10082300,1703530,359659,12188,53389,25362,NaN,4166940,161211,448325,10972,645543,1521327,0.737,0.032,0.021,0.021,0,0.004,5.07,597.93,805.99,11608.42,36263146,0.526,0.017,0.001,0,0,0,0.278,0.047,0.01,0,0.001,0,0.115,0.004,0,5.355924,10414.09
07CF8L4,62.75,62.5,0.5,EKT124,MCC179,layers slightly curved because of drag from dense aquatic moss macrofossils,5,0.649,5.22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,12,MCC179 FAME,-264.9,3.9,4.1,3,3.3,-263.1,4.1,4.3,3,3.4,-266,0.4,4.3,3,2.5,-242.6,0.1,4.6,3,2.7,-243.5,0.8,4.5,3,2.6,-267.2,2.6,4.1,3,2.8,26.6,4.3,H1801000231,100,826755,38155,27156,22275,4855,NaN,4323,13926,220861,4011,12202500,481342,28728,NaN,169844,3082,NaN,7263070,1007500,242788,NaN,46334,22151,NaN,3010490,116149,249629,10790,711652,1116380,0.741,0.034,0.024,0.02,0.004,0,4.78,528.13,994.75,10086.97,24388590,0.5,0.02,0.001,0,0,0,0.298,0.041,0.01,0,0.001,0,0.123,0.005,0,5.871304,10446.1
07CF8L4,63.25,63,0.5,EKT123,MCC194,layers slightly curved because of drag from dense aquatic moss macrofossils,5,0.684,5.63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,15,MCC194 FAME,-273.8,1.3,4,3,2.4,-265.2,1.8,4.7,3,2.9,-268.9,0.7,6,3,3.5,-241.2,0.3,6.7,3,3.9,-243.6,0.9,4.2,3,2.5,-253.1,1.4,4.2,3,2.5,29.5,3.8,H1801000214,100,1031280,33539,22948,21225,4070,NaN,3050,11627,210305,2972,13916700,563243,40367,NaN,155288,3281,NaN,7873840,1422380,309765,NaN,41748,23801,NaN,3085100,138167,303437,9817,794971,1302371,0.792,0.026,0.018,0.016,0.003,0,3.87,503.72,710.81,9205.27,27386460,0.508,0.021,0.001,0,0,0,0.288,0.052,0.011,0,0.001,0,0.113,0.005,0,5.327743,10478.26
07CF8L4,63.75,63.5,0.5,EKT122,MCC175,layers slightly curved because of drag from dense aquatic moss macrofossils,5,0.51,5.41,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,8,MCC175 FAME,-261.4,0.5,4.3,3,2.5,-256.8,1.6,4.2,3,2.6,-259,0.1,3.6,3,2.1,-235.9,0.1,3.6,3,2.1,-230.6,0.9,3.6,3,2.2,-253.4,0.2,4.4,3,2.5,35.3,3.4,H1801000165,100,1068210,9200,5987,7472,NaN,NaN,1307,NaN,49108,925,14586900,481644,24611,NaN,147011,NaN,NaN,6184180,881418,178834,NaN,23582,4312,NaN,2369550,109480,437850,6353,730785,1136223,0.94,0.008,0.005,0.007,0,0,1.32,666.43,160.7,16332.29,24827281,0.588,0.019,0.001,0,0,0,0.249,0.036,0.007,0,0,0,0.095,0.004,0,4.124236,10509.68
07CF8L4,64.25,64,0.5,EKT121,EKT121,layers slightly curved because of drag from dense aquatic moss macrofossils,5,0.453,2.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,H1801000097,100,469504,4059,3209,NaN,NaN,NaN,NaN,1504,19162,NaN,7700310,192665,14693,NaN,52247,NaN,NaN,3073890,370275,74782,NaN,15714,2853,NaN,1135850,43577,268319,2410,NaN,492726,0.953,0.008,0.007,0,0,0,NaN,NaN,NaN,NaN,12611306,0.611,0.015,0.001,0,0,0,0.244,0.029,0.006,0,0,0,0.09,0.003,0,NaN,10540.59
07CF8L4,64.75,64.5,0.5,EKT120,MCC182,layers slightly curved because of drag from dense aquatic moss macrofossils,5,0.796,8.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,12,MCC182 FAME,-254.6,6.4,4.4,3,4.5,-249.2,1,3.6,3,2.2,-248.1,2,6.3,3,3.8,-224,1.6,7.1,3,4.2,-221.6,0.4,3.7,3,2.2,-249.6,0.9,4.4,3,2.6,36.8,3.1,H1712000016,100,1213160,11528,8957,7791,NaN,NaN,3574,NaN,51280,1273,19878300,590351,33821,NaN,137308,3212,NaN,7826090,1510280,204052,NaN,6705,4561,NaN,2798960,102052,556777,5086,530892,1288605,0.941,0.009,0.007,0.006,0,0,1.21,779.59,211.89,16577.18,32956764,0.603,0.018,0.001,0,0,0,0.237,0.046,0.006,0,0,0,0.085,0.003,0,3.466197,10571.25
07CF8L4,65.25,65,0.5,EKT119,MCC192,slightly fewer aquatic moss macrofossils,5,1.014,9.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,NaN,MCC192 FAME,-255.3,4,3.7,3,3.1,-252.7,1.9,3.6,3,2.4,-254,1.7,6.7,3,4,-230.8,2.6,7.3,3,4.4,-228.1,1.3,3.8,3,2.3,-256.2,1.8,4.4,3,2.7,33,3.3,H1801000258,100,1352790,17431,11691,11140,1611,NaN,1468,4151,76528,959,22598800,819455,53986,NaN,229796,2304,NaN,9770270,1683190,271397,NaN,48303,7366,NaN,3855890,153266,708724,7576,714004,1460316,0.926,0.012,0.008,0.008,0.001,0,1.06,541.53,240.96,13624.24,39223499,0.576,0.021,0.001,0,0,0,0.249,0.043,0.007,0,0,0,0.098,0.004,0,4.32157,10603.78
07CF8L4,65.75,65.5,0.5,EKT118,EKT118,lots of aquatic moss macrofossils (hard to sample discreet 0.5 cm layers without drag),6,0.987,NaN,2.355,3.954,2.309,9.462,5.576,34.145,10.025,50.655,18.921,33.736,3.276,11.717,0.604,7.633,0.02,0.06,0.24,0.36,0.24,0.08,0,25.9,3.9,4,2,EKT118 FAME,-268,8.3,7,3,6.3,-266.6,1.3,5.6,3,3.3,-254.5,0.5,3.5,3,2.1,-235,0.3,3.5,3,2,-236.8,0.1,3.5,3,2,-247.5,2.5,5.8,3,3.7,40.7,3.9,H1801000209,100,884600,15687,9464,7310,1505,NaN,1199,3845,67292,1165,15799900,633949,45316,5488,124710,3862,NaN,7460350,1446990,214871,NaN,29595,11857,NaN,2987670,150882,451500,7994,498467,977253,0.905,0.016,0.01,0.007,0.002,0,1.37,584.75,301.12,12313.43,28769128,0.549,0.022,0.002,0,0,0,0.259,0.05,0.007,0,0,0,0.104,0.005,0,4.803058,10641.81
07CF8L4,66.25,66,0.5,EKT117,EKT117,lots of aquatic moss macrofossils (hard to sample discreet 0.5 cm layers without drag),6,0.793,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,H1801000169,100,934353,11257,7657,6180,1518,NaN,1067,3076,55566,825,14487000,521524,30442,30442,123596,NaN,NaN,6486910,937901,175183,NaN,25615,6184,NaN,2483610,132573,450344,6253,470317,1009248,0.926,0.011,0.008,0.006,0.002,0,1.49,678.73,328.7,16085.68,25298021,0.573,0.021,0.001,0.001,0,0,0.256,0.037,0.007,0,0,0,0.098,0.005,0,4.362839,10679.3
07CF8L4,66.75,66.5,0.5,EKT116,EKT116,lots of aquatic moss macrofossils (hard to sample discreet 0.5 cm layers without drag),6,0.848,NaN,1.793,4.08,2.014,9.548,4.356,27.686,7.246,40.772,12.543,34.116,2.972,13.988,0.573,3.12,0.03,0.07,0.2,0.3,0.25,0.1,0.05,26.1,4.9,3,3,EKT116 FAME,-253.1,6.1,4.6,3,4.4,-258.8,1.6,4.1,3,2.5,-246.6,0.7,3.6,3,2.1,-230.9,0.9,3.6,3,2.1,-230.6,0.4,3.6,3,2.1,-248.7,0.8,4.4,3,2.6,38,3.3,H1801000088,100,2084690,20422,12819,10099,1690,NaN,1953,4453,86773,1484,26294100,932488,63223,9542,235308,4076,NaN,12215800,1997580,346129,NaN,NaN,13495,NaN,4749040,261935,1026600,12624,752846,2205420,0.945,0.009,0.006,0.005,0.001,0,1.36,734.72,297.05,19768.65,46900032,0.561,0.02,0.001,0,0,0,0.26,0.043,0.007,0,0,0,0.101,0.006,0,4.596107,10720.94
